"Type";"NOM";"CP";"COMMUNE";"SOUS_TYPE";"FAUTEUIL";"ECRAN";"GCD";"LATTI";"LONGI";"ORGANISME";"Public";"URL"
"Cinéma";"Le Grand Palace";"85100";"Les_Sables-d_Olonne";"Cinéma";1293;5;"3 - Petites villes";46.50331381;-1.79763369;"";"";""
"Cinéma";"Rex";"86300";"Chauvigny";"Cinéma";218;2;"5 - Bourgs ruraux";46.56803122;0.64774785;"";"";""
"Cinéma";"Etoile";"86140";"Lencloître";"Cinéma";289;1;"6 - Rural à habitat dispersé";46.815557;0.327879;"";"";""
"Cinéma";"Cinema Cornay";"86200";"Loudun";"Cinéma";151;1;"3 - Petites villes";47.01014378;0.08313943;"";"";""
"Cinéma";"Majestic";"86500";"Montmorillon";"Cinéma";166;1;"3 - Petites villes";46.42498093;0.87029868;"";"";""
"Cinéma";"Cgr Castille";"86000";"Poitiers";"Cinéma";719;5;"1 - Grands centres urbains";46.58014448;0.33913796;"";"";""
"Cinéma";"Colisee";"87130";"Châteauneuf-la-Forêt";"Cinéma";210;1;"5 - Bourgs ruraux";45.71459984;1.60832931;"";"";""
"Cinéma";"Le Cinema (Ex Le Select)";"87210";"Le_Dorat";"Cinéma";270;1;"5 - Bourgs ruraux";46.21510183;1.07971207;"";"";""
"Cinéma";"Cine Bourse";"87200";"Saint-Junien";"Cinéma";328;2;"3 - Petites villes";45.88788591;0.90302155;"";"";""
"Cinéma";"L entr actes  (Ex-Eden)";"88120";"Vagney";"Cinéma";183;1;"5 - Bourgs ruraux";48.00834773;6.71458656;"";"";""
"Cinéma";"Agnès Varda";"89300";"Joigny";"Cinéma";118;1;"3 - Petites villes";47.98275624;3.40689793;"";"";""
"Cinéma";"Halle des Cinq Fontaines";"90100";"Delle";"Cinéma";113;1;"3 - Petites villes";47.507389;7.00468852;"";"";""
"Cinéma";"Cinema Ventura";"91200";"Athis-Mons";"Cinéma";175;1;"1 - Grands centres urbains";48.70941706;2.38774336;"";"";""
"Cinéma";"Arcel";"91100";"Corbeil-Essonnes";"Cinéma";380;3;"1 - Grands centres urbains";48.60393016;2.46910344;"";"";""
"Cinéma";"Cinetampes";"91150";"Etampes";"Cinéma";146;1;"2 - Centres urbains intermédiaires";48.43402631;2.15776986;"";"";""
"Cinéma";"Cinemassy";"91300";"Massy";"Cinéma";324;3;"1 - Grands centres urbains";48.73348156;2.28977773;"";"";""
"Cinéma";"Les 4 Perray";"91700";"Sainte-Geneviève-des-Bois";"Cinéma";728;4;"1 - Grands centres urbains";48.647712;2.326708;"";"";""
"Cinéma";"Cines Carne";"91240";"Saint-Michel-sur-Orge";"Cinéma";496;3;"1 - Grands centres urbains";48.63733699;2.3217828;"";"";""
"Cinéma";"Espace Bernard Mantienne";"91370";"Verrières-le-Buisson";"Cinéma";491;2;"1 - Grands centres urbains";48.75257453;2.2709493;"";"";""
"Cinéma";"Abel Gance";"92400";"Courbevoie";"Cinéma";139;1;"1 - Grands centres urbains";48.90107441;2.27197945;"";"";""
"Cinéma";"Cine Garches";"92380";"Garches";"Cinéma";434;2;"1 - Grands centres urbains";48.84423919;2.18872169;"";"";""
"Cinéma";"Cine D Issy";"92130";"Issy-les-Moulineaux";"Cinéma";376;1;"1 - Grands centres urbains";48.8253715;2.27017954;"";"";""
"Cinéma";"Les Lumieres";"92000";"Nanterre";"Cinéma";660;4;"1 - Grands centres urbains";48.89264939;2.19518173;"";"";""
"Cinéma";"Trianon";"92330";"Sceaux";"Cinéma";270;1;"1 - Grands centres urbains";48.77768258;2.29254369;"";"";""
"Cinéma";"Cine Sel";"92310";"Sèvres";"Cinéma";380;1;"1 - Grands centres urbains";48.82438714;2.21524787;"";"";""
"Cinéma";"Le Cinema";"93350";"Le_Bourget";"Cinéma";83;1;"1 - Grands centres urbains";48.93235318;2.42464839;"";"";""
"Cinéma";"Espace Culturel du Parc";"93700";"Drancy";"Cinéma";329;1;"1 - Grands centres urbains";48.92667747;2.43935976;"";"";""
"Cinéma";"Mega Cgr";"93800";"Epinay-sur-Seine";"Cinéma";2470;12;"1 - Grands centres urbains";48.9577256;2.3013802;"";"";""
"Cinéma";"La Fauvette";"93360";"Neuilly-Plaisance";"Cinéma";146;1;"1 - Grands centres urbains";48.87330552;2.51037459;"";"";""
"Cinéma";"Espace des Arts";"93320";"Les_Pavillons-sous-Bois";"Cinéma";329;1;"1 - Grands centres urbains";48.903037;2.507379;"";"";""
"Cinéma";"Gaumont";"93210";"Saint-Denis";"Cinéma";1513;9;"1 - Grands centres urbains";48.92571419;2.36309565;"";"";""
"Cinéma";"Europacorp Cinemas Aeroville";"93290";"Tremblay-en-France";"Cinéma";2380;12;"1 - Grands centres urbains";48.99062678;2.52244018;"";"";""
"Cinéma";"Jean Vilar";"94110";"Arcueil";"Cinéma";328;2;"1 - Grands centres urbains";48.80116041;2.33061148;"";"";""
"Cinéma";"Le Forum";"94470";"Boissy-Saint-Léger";"Cinéma";114;1;"1 - Grands centres urbains";48.75346866;2.50268558;"";"";""
"Cinéma";"Gerard Philipe";"94380";"Bonneuil-sur-Marne";"Cinéma";245;1;"1 - Grands centres urbains";48.774577;2.486664;"";"";""
"Cinéma";"Cine Pince Vent";"94430";"Chennevières-sur-Marne";"Cinéma";1606;8;"1 - Grands centres urbains";48.7946166;2.5525719;"";"";""
"Cinéma";"La Tournelle";"94240";"L_Haÿ-les-Roses";"Cinéma";274;1;"1 - Grands centres urbains";48.77927809;2.3398014;"";"";""
"Cinéma";"Cinema Sorano";"94300";"Vincennes";"Cinéma";204;1;"1 - Grands centres urbains";48.84906523;2.4365236;"";"";""
"Cinéma";"Pierre Fresnay";"95120";"Ermont";"Cinéma";400;1;"1 - Grands centres urbains";48.99025394;2.26065018;"";"";""
"Cinéma";"Cinema de L Ysieux";"95470";"Fosses";"Cinéma";195;1;"2 - Centres urbains intermédiaires";49.10075804;2.52493706;"";"";""
"Cinéma";"Cine Henri Langlois";"95130";"Franconville";"Cinéma";518;2;"1 - Grands centres urbains";48.9855399;2.23129336;"";"";""
"Cinéma";"Le Conti";"95290";"L_Isle-Adam";"Cinéma";739;5;"2 - Centres urbains intermédiaires";49.11006115;2.21184818;"";"";""
"Cinéma";"La Luciole";"95540";"Méry-sur-Oise";"Cinéma";228;1;"1 - Grands centres urbains";49.05757833;2.16525006;"";"";""
"Cinéma";"L eden";"95160";"Montmorency";"Cinéma";222;2;"1 - Grands centres urbains";48.98873198;2.3180725;"";"";""
"Cinéma";"L antares";"95490";"Vauréal";"Cinéma";217;2;"1 - Grands centres urbains";49.03006973;2.02118695;"";"";""
"Cinéma";"Cinestar";"97139";"Les_Abymes";"Cinéma";1948;10;"2 - Centres urbains intermédiaires";16.272358;-61.523393;"";"";""
"Cinéma";"El Rancho";"97112";"Grand-Bourg";"Cinéma";400;1;"5 - Bourgs ruraux";15.886413;-61.318425;"";"";""
"Cinéma";"Centre Robert Loyson";"97160";"Le_Moule";"Cinéma";400;1;"3 - Petites villes";16.331013;-61.345481;"";"";""
"Cinéma";"Madiana (Robin)";"97233";"Schoelcher";"Cinéma";2281;10;"1 - Grands centres urbains";14.61568;-61.091367;"";"";""
"Cinéma";"Urania (Robin)";"97310";"Kourou";"Cinéma";358;2;"2 - Centres urbains intermédiaires";5.163663;-52.64015;"";"";""
"Cinéma";"Le Fangourin";"97429";"Petite-Ile";"Cinéma";186;1;"4 - Ceintures urbaines";-21.354557;55.565513;"";"";""
"Cinéma";"Salle Henri Madore";"97442";"Saint-Philippe";"Cinéma";240;1;"5 - Bourgs ruraux";-21.36017;55.767273;"";"";""
"Cinéma";"Cinema L Horloge";"01800";"Meximieux";"Cinéma";166;1;"2 - Centres urbains intermédiaires";45.90407226;5.19253847;"";"";""
"Cinéma";"Salle des Fêtes";"01170";"Mijoux";"Cinéma";200;1;"6 - Rural à habitat dispersé";46.366858;5.996919;"";"";""
"Cinéma";"Cinema Jean Perrin";"01330";"Villars-les-Dombes";"Cinéma";137;1;"5 - Bourgs ruraux";45.99971311;5.03011052;"";"";""
"Cinéma";"Cinema Theatre";"02400";"Château-Thierry";"Cinéma";576;4;"2 - Centres urbains intermédiaires";49.04608934;3.4031634;"";"";""
"Cinéma";"Casino";"02700";"Tergnier";"Cinéma";498;2;"2 - Centres urbains intermédiaires";49.6572613;3.2984453;"";"";""
"Cinéma";"Piccoli Piccolo";"02140";"Vervins";"Cinéma";149;1;"5 - Bourgs ruraux";49.83278622;3.90194685;"";"";""
"Cinéma";"Le Chardon";"03800";"Gannat";"Cinéma";131;1;"5 - Bourgs ruraux";46.09763371;3.19717778;"";"";""
"Cinéma";"Cap Cinema Moulins";"03000";"Moulins";"Cinéma";1118;9;"2 - Centres urbains intermédiaires";46.56477711;3.34008539;"";"";""
"Cinéma";"Saint Pourcinois";"03500";"Saint-Pourçain-sur-Sioule";"Cinéma";264;1;"5 - Bourgs ruraux";46.307498;3.289943;"";"";""
"Cinéma";"Cinema de L Aiguille";"04260";"Allos";"Cinéma";187;1;"6 - Rural à habitat dispersé";44.29158228;6.56638933;"";"";""
"Cinéma";"Rencontres";"04000";"Digne-les-Bains";"Cinéma";246;1;"3 - Petites villes";44.08971503;6.23964693;"";"";""
"Cinéma";"Cinema de Pra Lou";"04400";"Uvernet-Fours";"Cinéma";200;1;"6 - Rural à habitat dispersé";44.36988506;6.60070968;"";"";""
"Cinéma";"Palace";"05000";"Gap";"Cinéma";640;6;"2 - Centres urbains intermédiaires";44.55688205;6.07896936;"";"";""
"Cinéma";"Cinema Jean Gabin";"05100";"Montgenèvre";"Cinéma";188;1;"6 - Rural à habitat dispersé";44.93162944;6.72338969;"";"";""
"Cinéma";"L Ubac";"05200";"Les_Orres";"Cinéma";255;1;"6 - Rural à habitat dispersé";44.4930002;6.55728162;"";"";""
"Cinéma";"Cinema de La Foret Blanche";"05600";"Risoul";"Cinéma";308;2;"6 - Rural à habitat dispersé";44.62245615;6.63274366;"";"";""
"Cinéma";"Superdevoluy Rex";"05250";"Dévoluy";"Cinéma";145;1;"7 - Rural à habitat très dispersé";44.6771389;5.926679;"";"";""
"Cinéma";"La Taniere";"05250";"Dévoluy";"Cinéma";89;1;"7 - Rural à habitat très dispersé";44.68760442;5.89130944;"";"";""
"Cinéma";"Les Varietes";"05400";"Veynes";"Cinéma";276;1;"5 - Bourgs ruraux";44.53355365;5.8201447;"";"";""
"Cinéma";"Prosper Merimee";"06400";"Cannes";"Cinéma";432;1;"1 - Grands centres urbains";43.54896313;6.98208204;"";"";""
"Cinéma";"Maison Pourtous";"06390";"Contes";"Cinéma";100;1;"3 - Petites villes";43.803799;7.330148;"";"";""
"Cinéma";"Cinema  Studio";"06130";"Grasse";"Cinéma";230;2;"2 - Centres urbains intermédiaires";43.659584;6.922053;"";"";""
"Cinéma";"Cinema Club 2000";"06420";"Isola";"Cinéma";150;1;"6 - Rural à habitat dispersé";44.18335756;7.16194885;"";"";""
"Cinéma";"Strada";"06370";"Mouans-Sartoux";"Cinéma";847;5;"2 - Centres urbains intermédiaires";43.61726887;6.97333904;"";"";""
"Cinéma";"Pathe Massena";"06100";"Nice";"Cinéma";1366;7;"1 - Grands centres urbains";43.70205865;7.26694149;"";"";""
"Cinéma";"Les Visiteurs du Soir";"06560";"Valbonne";"Cinéma";230;1;"4 - Ceintures urbaines";43.64153366;7.00615094;"";"";""
"Cinéma";"Cour de L ecole";"07460";"Beaulieu";"Cinéma";100;1;"6 - Rural à habitat dispersé";44.368236;4.268552;"";"";""
"Cinéma";"Salle Municipale";"07500";"Guilherand-Granges";"Cinéma";238;1;"1 - Grands centres urbains";44.93211454;4.87556215;"";"";""
"Cinéma";"Le Foyer";"07120";"Ruoms";"Cinéma";245;1;"5 - Bourgs ruraux";44.453436;4.339659;"";"";""
"Cinéma";"Centre Culturel";"09000";"Foix";"Cinéma";600;1;"3 - Petites villes";42.96088387;1.61003365;"";"";""
"Cinéma";"Rex";"09000";"Foix";"Cinéma";141;1;"3 - Petites villes";42.96512216;1.6075421;"";"";""
"Cinéma";"Casino";"09300";"Lavelanet";"Cinéma";480;2;"3 - Petites villes";42.935388;1.849583;"";"";""
"Cinéma";"Espace Culturel Andre Malraux";"09500";"Mirepoix";"Cinéma";106;1;"5 - Bourgs ruraux";43.08963099;1.87478603;"";"";""
"Cinéma";"Rex";"09100";"Pamiers";"Cinéma";275;2;"2 - Centres urbains intermédiaires";43.11670107;1.61302891;"";"";""
"Cinéma";"Centre Multimedia";"09700";"Saverdun";"Cinéma";189;1;"5 - Bourgs ruraux";43.23763628;1.57458902;"";"";""
"Cinéma";"Cap Cinema Le Colisee";"11000";"Carcassonne";"Cinéma";337;3;"2 - Centres urbains intermédiaires";43.21645;2.352328;"";"";""
"Cinéma";"Cgr Le Colisee";"11000";"Carcassonne";"Cinéma";263;3;"2 - Centres urbains intermédiaires";43.21658726;2.35270654;"";"";""
"Cinéma";"Elysee";"11300";"Limoux";"Cinéma";350;1;"3 - Petites villes";43.05516439;2.21418957;"";"";""
"Cinéma";"Les Corbieres";"11130";"Sigean";"Cinéma";206;1;"3 - Petites villes";43.02885222;2.97946764;"";"";""
"Cinéma";"Le Temple";"12360";"Camarès";"Cinéma";172;1;"6 - Rural à habitat dispersé";43.824209;2.878911;"";"";""
"Cinéma";"Salle de Projection Spectacle du Grenier de Monsieur";"12410";"Curan";"Cinéma";98;1;"7 - Rural à habitat très dispersé";44.182478;2.786721;"";"";""
"Cinéma";"Renoir";"13080";"Aix-en-Provence";"Cinéma";431;3;"1 - Grands centres urbains";43.52657582;5.44899715;"";"";""
"Cinéma";"Le Grenier de L Alcazar";"13430";"Eyguières";"Cinéma";198;1;"3 - Petites villes";43.69483723;5.03015984;"";"";""
"Cinéma";"Salle Sevigne";"13410";"Lambesc";"Cinéma";137;1;"3 - Petites villes";43.653486;5.262357;"";"";""
"Cinéma";"Majestic Palace";"13500";"Martigues";"Cinéma";2092;11;"1 - Grands centres urbains";43.43362;5.050227;"";"";""
"Cinéma";"Cinema Le Midic";"13115";"Saint-Paul-lès-Durance";"Cinéma";99;1;"5 - Bourgs ruraux";43.687155;5.708539;"";"";""
"Cinéma";"Rex";"13150";"Tarascon";"Cinéma";336;2;"2 - Centres urbains intermédiaires";43.80652905;4.66077454;"";"";""
"Cinéma";"L Artea";"13470";"Carnoux-en-Provence";"Cinéma";306;1;"4 - Ceintures urbaines";43.256071;5.568869;"";"";""
"Cinéma";"Les Varietes";"13200";"Marseille";"Cinéma";565;7;"1 - Grands centres urbains";43.29742851;5.37965944;"";"";""
"Cinéma";"Mucem";"13200";"Marseille";"Cinéma";263;1;"1 - Grands centres urbains";43.29852563;5.3630285;"";"";""
"Cinéma";"La Baleine";"13200";"Marseille";"Cinéma";89;1;"1 - Grands centres urbains";43.29362832;5.38364363;"";"";""
"Cinéma";"Chambord";"13200";"Marseille";"Cinéma";460;4;"1 - Grands centres urbains";43.27310718;5.39138756;"";"";""
"Cinéma";"Les Trois Palmes";"13200";"Marseille";"Cinéma";2436;11;"1 - Grands centres urbains";43.28940817;5.48092482;"";"";""
"Cinéma";"Alhambra";"13200";"Marseille";"Cinéma";256;1;"1 - Grands centres urbains";43.36075526;5.33005511;"";"";""
"Cinéma";"Normandy";"14680";"Bretteville-sur-Laize";"Cinéma";190;1;"5 - Bourgs ruraux";49.04534779;-0.32614002;"";"";""
"Cinéma";"Le Normandie";"14390";"Cabourg";"Cinéma";238;2;"3 - Petites villes";49.29062347;-0.11365114;"";"";""
"Cinéma";"Salle Pierre Daure";"14000";"Caen";"Cinéma";768;1;"1 - Grands centres urbains";49.17442;-0.333727;"";"";""
"Cinéma";"Le Morny";"14800";"Deauville";"Cinéma";777;4;"3 - Petites villes";49.35676293;0.07184868;"";"";""
"Cinéma";"Cafe des Images";"14200";"Hérouville-Saint-Clair";"Cinéma";1009;4;"1 - Grands centres urbains";49.20310621;-0.33267933;"";"";""
"Cinéma";"Majestic";"14100";"Lisieux";"Cinéma";536;2;"2 - Centres urbains intermédiaires";49.1456827;0.22829795;"";"";""
"Cinéma";"Cinema Le Concorde";"14130";"Pont-l_Evêque";"Cinéma";169;1;"5 - Bourgs ruraux";49.28562782;0.18537196;"";"";""
"Cinéma";"Cinema Le Normandy";"14710";"Trévières";"Cinéma";200;1;"6 - Rural à habitat dispersé";49.3091816;-0.905169;"";"";""
"Cinéma";"L Arverne";"15300";"Murat";"Cinéma";100;1;"5 - Bourgs ruraux";45.11015652;2.86658274;"";"";""
"Cinéma";"Le Quai des Arts";"15400";"Riom-ès-Montagnes";"Cinéma";184;1;"5 - Bourgs ruraux";45.28429065;2.65820895;"";"";""
"Cinéma";"Mega Cgr";"16000";"Angoulême";"Cinéma";1876;11;"2 - Centres urbains intermédiaires";45.65039341;0.16227795;"";"";""
"Cinéma";"Cinescop";"16410";"Garat";"Cinéma";873;6;"6 - Rural à habitat dispersé";45.629474;0.233829;"";"";""
"Cinéma";"Le Silverado";"16380";"Marthon";"Cinéma";150;1;"6 - Rural à habitat dispersé";45.6116925;0.4400797;"";"";""
"Cinéma";"Le Montmorelien";"16190";"Montmoreau";"Cinéma";92;1;"7 - Rural à habitat très dispersé";45.3964311;0.13043494;"";"";""
"Cinéma";"La Maline";"17670";"La_Couarde-sur-Mer";"Cinéma";401;1;"5 - Bourgs ruraux";46.19175668;-1.42661835;"";"";""
"Cinéma";"La Coursive";"17000";"La_Rochelle";"Cinéma";1280;2;"1 - Grands centres urbains";46.15679861;-1.15496795;"";"";""
"Cinéma";"Le Surf";"17420";"Saint-Palais-sur-Mer";"Cinéma";175;1;"4 - Ceintures urbaines";45.64431186;-1.08865872;"";"";""
"Cinéma";"L argentis (Ex-Modern cinema)";"18410";"Argent-sur-Sauldre";"Cinéma";126;1;"5 - Bourgs ruraux";47.55978395;2.44669873;"";"";""
"Cinéma";"Le Moderne";"18200";"Saint-Amand-Montrond";"Cinéma";226;2;"3 - Petites villes";46.72258603;2.50296799;"";"";""
"Cinéma";"Le Turenne";"19320";"Argentat-sur-Dordogne";"Cinéma";187;1;"5 - Bourgs ruraux";45.09149685;1.94261884;"";"";""
"Cinéma";"Rex 1";"19100";"Brive-la-Gaillarde";"Cinéma";587;3;"2 - Centres urbains intermédiaires";45.15795886;1.52954845;"";"";""
"Cinéma";"L Esplanade";"19300";"Egletons";"Cinéma";269;2;"5 - Bourgs ruraux";45.40514295;2.04433826;"";"";""
"Cinéma";"Cinema Louis Jouvet";"19140";"Uzerche";"Cinéma";187;1;"5 - Bourgs ruraux";45.42423094;1.56345299;"";"";""
"Cinéma";"Darcy";"21000";"Dijon";"Cinéma";1059;6;"1 - Grands centres urbains";47.32368878;5.0349481;"";"";""
"Cinéma";"Odeon";"21110";"Genlis";"Cinéma";266;1;"3 - Petites villes";47.24136378;5.21796162;"";"";""
"Cinéma";"Etoile Cinema";"21210";"Saulieu";"Cinéma";151;1;"5 - Bourgs ruraux";47.28085029;4.22968645;"";"";""
"Cinéma";"Cineland";"22950";"Trégueux";"Cinéma";2187;10;"1 - Grands centres urbains";48.493105;-2.761907;"";"";""
"Cinéma";"Studio 53";"24330";"Boulazac_Isle_Manoire";"Cinéma";118;1;"5 - Bourgs ruraux";45.182708;0.762663;"";"";""
"Cinéma";"Le Lascaux";"24700";"Montpon-Ménestérol";"Cinéma";179;1;"5 - Bourgs ruraux";45.008093;0.159645;"";"";""
"Cinéma";"Cinema Louis delluc";"24300";"Nontron";"Cinéma";169;1;"5 - Bourgs ruraux";45.52336095;0.66015211;"";"";""
"Cinéma";"Le Club";"24490";"La_Roche-Chalais";"Cinéma";161;1;"6 - Rural à habitat dispersé";45.15080478;0.01145421;"";"";""
"Cinéma";"Plazza Victor Hugo";"25000";"Besançon";"Cinéma";337;3;"1 - Grands centres urbains";47.23956905;6.02471264;"";"";""
"Cinéma";"Olympia";"25300";"Pontarlier";"Cinéma";964;6;"2 - Centres urbains intermédiaires";46.90181094;6.35756562;"";"";""
"Cinéma";"Salle des Fetes";"26290";"Donzère";"Cinéma";200;1;"3 - Petites villes";44.379202;4.696224;"";"";""
"Cinéma";"Palace";"26200";"Montélimar";"Cinéma";613;5;"2 - Centres urbains intermédiaires";44.56170447;4.74910543;"";"";""
"Cinéma";"7 Eme Art";"26130";"Saint-Paul-Trois-Châteaux";"Cinéma";159;1;"3 - Petites villes";44.35038049;4.74391882;"";"";""
"Cinéma";"Lux";"26000";"Valence";"Cinéma";377;2;"1 - Grands centres urbains";44.93019068;4.89394596;"";"";""
"Cinéma";"Le Navire";"26000";"Valence";"Cinéma";739;5;"1 - Grands centres urbains";44.9328191;4.89493608;"";"";""
"Cinéma";"Le Viking";"27110";"Le_Neubourg";"Cinéma";502;1;"5 - Bourgs ruraux";49.1493036;0.90171289;"";"";""
"Cinéma";"Royal";"27500";"Pont-Audemer";"Cinéma";589;3;"2 - Centres urbains intermédiaires";49.354873;0.511693;"";"";""
"Cinéma";"Theatre";"27200";"Vernon";"Cinéma";836;4;"2 - Centres urbains intermédiaires";49.09192406;1.48767059;"";"";""
"Cinéma";"Normandie";"28260";"Anet";"Cinéma";250;1;"3 - Petites villes";48.85732356;1.43922808;"";"";""
"Cinéma";"Oceanopolis";"29200";"Brest";"Cinéma";267;1;"1 - Grands centres urbains";48.391567;-4.434751;"";"";""
"Cinéma";"Rocamadour";"29570";"Camaret-sur-Mer";"Cinéma";200;1;"5 - Bourgs ruraux";48.27459368;-4.59935597;"";"";""
"Cinéma";"Rex";"29160";"Crozon";"Cinéma";177;1;"5 - Bourgs ruraux";48.24293419;-4.494029;"";"";""
"Cinéma";"Studio";"29400";"Landivisiau";"Cinéma";394;2;"3 - Petites villes";48.51080507;-4.06942938;"";"";""
"Cinéma";"Le Kerfany";"29350";"Moëlan-sur-Mer";"Cinéma";172;1;"6 - Rural à habitat dispersé";47.81633614;-3.63068869;"";"";""
"Cinéma";"Eckmuhl";"29760";"Penmarch";"Cinéma";235;1;"5 - Bourgs ruraux";47.799654;-4.356964;"";"";""
"Cinéma";"Cinema Le Dauphin";"29430";"Plouescat";"Cinéma";225;1;"5 - Bourgs ruraux";48.65719801;-4.17209994;"";"";""
"Cinéma";"Arcades";"29000";"Quimper";"Cinéma";785;6;"1 - Grands centres urbains";47.99457054;-4.10242655;"";"";""
"Cinéma";"Ste Barbe";"29680";"Roscoff";"Cinéma";200;1;"3 - Petites villes";48.72487985;-3.98428336;"";"";""
"Cinéma";"Espace Culturel Municipal";"20000";"Ajaccio";"Cinéma";319;1;"2 - Centres urbains intermédiaires";41.915976;8.731036;"";"";""
"Cinéma";"Excelsior";"20243";"Prunelli-di-Fiumorbo";"Cinéma";200;1;"5 - Bourgs ruraux";42.00512819;9.36438455;"";"";""
"Cinéma";"Casino";"30200";"Bagnols-sur-Cèze";"Cinéma";678;4;"2 - Centres urbains intermédiaires";44.16617342;4.62080251;"";"";""
"Cinéma";"Cinema Jean-Louis Trintignant";"30430";"Barjac";"Cinéma";90;1;"5 - Bourgs ruraux";44.307917;4.346467;"";"";""
"Cinéma";"Vog";"30240";"Le_Grau-du-Roi";"Cinéma";425;2;"4 - Ceintures urbaines";43.544325;4.13118083;"";"";""
"Cinéma";"Forum Kinepolis";"30900";"Nîmes";"Cinéma";2928;12;"1 - Grands centres urbains";43.81501754;4.36672097;"";"";""
"Cinéma";"Le Venise";"30250";"Sommières";"Cinéma";296;3;"3 - Petites villes";43.7826164;4.08789183;"";"";""
"Cinéma";"Le Palace";"30120";"Le_Vigan";"Cinéma";158;1;"5 - Bourgs ruraux";43.991372;3.607058;"";"";""
"Cinéma";"Central";"31770";"Colomiers";"Cinéma";412;2;"1 - Grands centres urbains";43.611008;1.332576;"";"";""
"Cinéma";"Gaumont";"31670";"Labège";"Cinéma";3647;16;"4 - Ceintures urbaines";43.53988503;1.51033275;"";"";""
"Cinéma";"L Autan";"31520";"Ramonville-Saint-Agne";"Cinéma";201;1;"1 - Grands centres urbains";43.54886066;1.47828741;"";"";""
"Cinéma";"Le Regent";"31800";"Saint-Gaudens";"Cinéma";1020;7;"2 - Centres urbains intermédiaires";43.108339;0.718892;"";"";""
"Cinéma";"Le Lumiere";"31240";"L_Union";"Cinéma";200;1;"1 - Grands centres urbains";43.65652037;1.48382108;"";"";""
"Cinéma";"Cine Bor";"31290";"Villefranche-de-Lauragais";"Cinéma";162;1;"5 - Bourgs ruraux";43.39864461;1.71497449;"";"";""
"Cinéma";"Foyer Armagnac Eauze";"32800";"Eauze";"Cinéma";323;1;"5 - Bourgs ruraux";43.85976652;0.10079685;"";"";""
"Cinéma";"Grand Ecran";"33120";"Arcachon";"Cinéma";519;3;"4 - Ceintures urbaines";44.65776398;-1.15951681;"";"";""
"Cinéma";"Centre Audiovisuel";"33840";"Captieux";"Cinéma";195;1;"5 - Bourgs ruraux";44.29256887;-0.25931468;"";"";""
"Cinéma";"Gerard Philipe";"33470";"Gujan-Mestras";"Cinéma";182;1;"4 - Ceintures urbaines";44.63931111;-1.11196519;"";"";""
"Cinéma";"Lou Hapchot";"33990";"Hourtin";"Cinéma";210;1;"5 - Bourgs ruraux";45.18424027;-1.05909045;"";"";""
"Cinéma";"Grand Ecran";"33500";"Libourne";"Cinéma";1367;10;"2 - Centres urbains intermédiaires";44.91361074;-0.23735704;"";"";""
