CP,Type,NOM,COMMUNE,FAUTEUIL,Public,ECRAN,SOUS_TYPE_THEMATIQUE,GCD,LATTI,LONGI,codeReg,nomReg,numdep,nomdept
71260,Cinéma,Foyer Rural,CLESSÉ,150.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.4211271,4.8219677,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71250,Cinéma,Les Arts,CLUNY,289.0,,1.0,Cinéma,5 - Bourgs ruraux,46.4334823,4.65787723,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71300,Cinéma,Le Plessis,MONTCEAU-LES-MINES,640.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,46.67411783,4.36404439,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71700,Cinéma,La Palette,TOURNUS,219.0,,1.0,Cinéma,5 - Bourgs ruraux,46.56260624,4.91259391,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
72700,Cinéma,Salle Polyvalente,ALLONNES,600.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,47.983405,0.148339,52,Pays de la Loire,72,SARTHE
72000,Cinéma,Cgr Colisee,LE_MANS,1126.0,,7.0,Cinéma,1 - Grands centres urbains,48.00267382,0.19426538,52,Pays de la Loire,72,SARTHE
72000,Cinéma,Les Cineastes,LE_MANS,383.0,,4.0,Cinéma,1 - Grands centres urbains,48.00429592,0.20032586,52,Pays de la Loire,72,SARTHE
72300,Cinéma,Palace Carnot,SABLÉ-SUR-SARTHE,500.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,47.840861,-0.334058,52,Pays de la Loire,72,SARTHE
72300,Cinéma,Cinema Confluences Sable Sur Sarthe,SABLÉ-SUR-SARTHE,360.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,47.839358,-0.342854,52,Pays de la Loire,72,SARTHE
72120,Cinéma,Zoom,SAINT-CALAIS,131.0,,1.0,Cinéma,5 - Bourgs ruraux,47.9203669,0.74325749,52,Pays de la Loire,72,SARTHE
73210,Cinéma,La Salle de Spectacle Et Le Cinema,AIME-LA-PLAGNE,150.0,,1.0,Cinéma,5 - Bourgs ruraux,45.55598276,6.65210258,84,Auvergne-Rhône-Alpes,73,SAVOIE
73100,Cinéma,Les Toiles du Lac,AIX-LES-BAINS,1480.0,,8.0,Cinéma,2 - Centres urbains intermédiaires,45.693031,5.895383,84,Auvergne-Rhône-Alpes,73,SAVOIE
73200,Cinéma,Le Dome Gambetta,ALBERTVILLE,247.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,45.6771521,6.39264639,84,Auvergne-Rhône-Alpes,73,SAVOIE
73200,Cinéma,Le Dome,ALBERTVILLE,365.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,45.67622855,6.39243302,84,Auvergne-Rhône-Alpes,73,SAVOIE
73000,Cinéma,Forum Cinema,CHAMBÉRY,235.0,,2.0,Cinéma,1 - Grands centres urbains,45.59235522,5.91950654,84,Auvergne-Rhône-Alpes,73,SAVOIE
73210,Cinéma,Les Ecrins,LA_PLAGNE_TARENTAISE,250.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.5060563,6.6762219,84,Auvergne-Rhône-Alpes,73,SAVOIE
73700,Cinéma,Ruitor,MONTVALEZAN,291.0,,2.0,Cinéma,6 - Rural à habitat dispersé,45.62746,6.848058,84,Auvergne-Rhône-Alpes,73,SAVOIE
73130,Cinéma,Fanny,SAINT_FRANÇOIS_LONGCHAMP,160.0,,1.0,Cinéma,7 - Rural à habitat très dispersé,45.41800861,6.36373616,84,Auvergne-Rhône-Alpes,73,SAVOIE
73440,Cinéma,Le Lac Blanc,LES_BELLEVILLE,180.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.29885028,6.58254079,84,Auvergne-Rhône-Alpes,73,SAVOIE
73450,Cinéma,Cinema Valmeinier 1800,VALMEINIER,274.0,,2.0,Cinéma,6 - Rural à habitat dispersé,45.174957,6.493547,84,Auvergne-Rhône-Alpes,73,SAVOIE
74600,Cinéma,La Turbine,ANNECY,183.0,,1.0,Cinéma,1 - Grands centres urbains,45.90652035,6.10755406,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74140,Cinéma,L Espace,DOUVAINE,208.0,,1.0,Cinéma,3 - Petites villes,46.302008,6.310919,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74500,Cinéma,Royal,EVIAN-LES-BAINS,162.0,,1.0,Cinéma,4 - Ceintures urbaines,46.40013256,6.59552041,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74260,Cinéma,Le Club,LES_GETS,220.0,,1.0,Cinéma,5 - Bourgs ruraux,46.15641305,6.66640179,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74110,Cinéma,Les Portes du Soleil,MORZINE,261.0,,1.0,Cinéma,5 - Bourgs ruraux,46.1915294,6.77609405,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74160,Cinéma,Cinema Rouge Et Noir,SAINT-JULIEN-EN-GENEVOIS,123.0,,1.0,Cinéma,1 - Grands centres urbains,46.14452419,6.0806369,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74340,Cinéma,Le Criou,SAMOËNS,304.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.081792,6.72625024,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74330,Cinéma,Salle des Fetes,SILLINGY,280.0,,1.0,Cinéma,4 - Ceintures urbaines,45.941027,6.035993,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74230,Cinéma,Edelweiss,THÔNES,189.0,,1.0,Cinéma,3 - Petites villes,45.88154477,6.32574373,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74570,Cinéma,Le Parnal,FILLIÈRE,114.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.99595,6.239124,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
75004,Cinéma,Luminor Hotel de Ville,PARIS,238.0,,2.0,Cinéma,1 - Grands centres urbains,48.85868898,2.35359122,11,Île-de-France,75,PARIS
75005,Cinéma,Accatone,PARIS,73.0,,1.0,Cinéma,1 - Grands centres urbains,48.84815,2.341975,11,Île-de-France,75,PARIS
75005,Cinéma,Quartier Latin I,PARIS,164.0,,2.0,Cinéma,1 - Grands centres urbains,48.84947369,2.34289665,11,Île-de-France,75,PARIS
75006,Cinéma,Ugc Odeon,PARIS,641.0,,5.0,Cinéma,1 - Grands centres urbains,48.85235349,2.33983446,11,Île-de-France,75,PARIS
75006,Cinéma,Ugc Rotonde,PARIS,467.0,,3.0,Cinéma,1 - Grands centres urbains,48.84242304,2.32892662,11,Île-de-France,75,PARIS
75006,Cinéma,Ugc Danton,PARIS,612.0,,4.0,Cinéma,1 - Grands centres urbains,48.8521375,2.33899497,11,Île-de-France,75,PARIS
75006,Cinéma,Bretagne,PARIS,736.0,,2.0,Cinéma,1 - Grands centres urbains,48.84375245,2.32492485,11,Île-de-France,75,PARIS
75006,Cinéma,Lucernaire Forum,PARIS,148.0,,3.0,Cinéma,1 - Grands centres urbains,48.84424373,2.33040709,11,Île-de-France,75,PARIS
75006,Cinéma,Luxembourg,PARIS,334.0,,3.0,Cinéma,1 - Grands centres urbains,48.84841046,2.34076881,11,Île-de-France,75,PARIS
75006,Cinéma,Mk2 Hautefeuille,PARIS,510.0,,4.0,Cinéma,1 - Grands centres urbains,48.85218907,2.34280612,11,Île-de-France,75,PARIS
75009,Cinéma,Ugc Opera,PARIS,722.0,,4.0,Cinéma,1 - Grands centres urbains,48.87133163,2.3353022,11,Île-de-France,75,PARIS
75010,Cinéma,L archipel,PARIS,204.0,,2.0,Cinéma,1 - Grands centres urbains,48.87045458,2.35465991,11,Île-de-France,75,PARIS
75010,Cinéma,Le Brady,PARIS,139.0,,2.0,Cinéma,1 - Grands centres urbains,48.87177136,2.35538838,11,Île-de-France,75,PARIS
75011,Cinéma,Mk2 Bastille (Côté Fg St Antoine),PARIS,423.0,,3.0,Cinéma,1 - Grands centres urbains,48.85315664,2.37071852,11,Île-de-France,75,PARIS
75012,Cinéma,Ugc Cine Cite Bercy,PARIS,4480.0,,18.0,Cinéma,1 - Grands centres urbains,48.83262964,2.38629629,11,Île-de-France,75,PARIS
75014,Cinéma,Parnassien,PARIS,842.0,,7.0,Cinéma,1 - Grands centres urbains,48.84244289,2.3276247,11,Île-de-France,75,PARIS
75015,Cinéma,Gaumont Convention,PARIS,1263.0,,9.0,Cinéma,1 - Grands centres urbains,48.8377949,2.29651041,11,Île-de-France,75,PARIS
75016,Cinéma,Majestic Passy,PARIS,617.0,,3.0,Cinéma,1 - Grands centres urbains,48.85823496,2.2822967,11,Île-de-France,75,PARIS
75018,Cinéma,Studio 28,PARIS,172.0,,1.0,Cinéma,1 - Grands centres urbains,48.88614209,2.33534225,11,Île-de-France,75,PARIS
75019,Cinéma,Mk2 Quai de Seine,PARIS,992.0,,6.0,Cinéma,1 - Grands centres urbains,48.88441271,2.37146597,11,Île-de-France,75,PARIS
75020,Cinéma,Mk2 Gambetta,PARIS,1140.0,,6.0,Cinéma,1 - Grands centres urbains,48.86462745,2.39952957,11,Île-de-France,75,PARIS
76210,Cinéma,Le Xenon,BOLBEC,495.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,49.57132733,0.47522387,28,Normandie,76,SEINE-MARITIME
76200,Cinéma,D S N  Dieppe Scene Nationale,DIEPPE,578.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,49.92298194,1.08134549,28,Normandie,76,SEINE-MARITIME
76610,Cinéma,Gaumont,LE_HAVRE,2412.0,,12.0,Cinéma,1 - Grands centres urbains,49.48884018,0.12766465,28,Normandie,76,SEINE-MARITIME
76170,Cinéma,Centre Culturel Juliobona,LILLEBONNE,377.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,49.51806196,0.53262148,28,Normandie,76,SEINE-MARITIME
76150,Cinéma,Espace Culturel Beaumarchais,MAROMME,245.0,,1.0,Cinéma,1 - Grands centres urbains,49.4796525,1.0430209,28,Normandie,76,SEINE-MARITIME
76170,Cinéma,Colombier,PORT-JÉRÔME-SUR-SEINE,657.0,,3.0,Cinéma,4 - Ceintures urbaines,49.491272,0.575902,28,Normandie,76,SEINE-MARITIME
76190,Cinéma,Cinema Les Arches Lumiere,YVETOT,690.0,,7.0,Cinéma,2 - Centres urbains intermédiaires,49.6188981,0.75360118,28,Normandie,76,SEINE-MARITIME
77480,Cinéma,Le Renaissance,BRAY-SUR-SEINE,105.0,,1.0,Cinéma,5 - Bourgs ruraux,48.41555518,3.23759871,11,Île-de-France,77,SEINE-ET-MARNE
77430,Cinéma,Jean Gabin,CHAMPAGNE-SUR-SEINE,168.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,48.398755,2.80515,11,Île-de-France,77,SEINE-ET-MARNE
77300,Cinéma,Cineparadis,FONTAINEBLEAU,1080.0,,6.0,Cinéma,2 - Centres urbains intermédiaires,48.39930516,2.71612494,11,Île-de-France,77,SEINE-ET-MARNE
77310,Cinéma,Espace Culturel Les 26 Couleurs,SAINT-FARGEAU-PONTHIERRY,222.0,,1.0,Cinéma,3 - Petites villes,48.53651571,2.54644747,11,Île-de-France,77,SEINE-ET-MARNE
78390,Cinéma,La Grange de La Tremblaye,BOIS-D_ARCY,338.0,,1.0,Cinéma,1 - Grands centres urbains,48.800534,2.02315589,11,Île-de-France,78,YVELINES
78600,Cinéma,L atalante,MAISONS-LAFFITTE,163.0,,1.0,Cinéma,1 - Grands centres urbains,48.94664281,2.14709849,11,Île-de-France,78,YVELINES
78200,Cinéma,Mega Cgr,MANTES-LA-JOLIE,2053.0,,9.0,Cinéma,1 - Grands centres urbains,48.98873824,1.71111488,11,Île-de-France,78,YVELINES
78300,Cinéma,C 2 L,POISSY,973.0,,5.0,Cinéma,1 - Grands centres urbains,48.92287,2.029616,11,Île-de-France,78,YVELINES
78500,Cinéma,C2l Cin hoche,SARTROUVILLE,436.0,,5.0,Cinéma,1 - Grands centres urbains,48.93799108,2.15919313,11,Île-de-France,78,YVELINES
78110,Cinéma,Cinema Jean Marais,LE_VÉSINET,199.0,,1.0,Cinéma,1 - Grands centres urbains,48.89339824,2.1343181,11,Île-de-France,78,YVELINES
81000,Cinéma,Cgr Albi Laperouse,ALBI,467.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,43.92689311,2.14931037,76,Occitanie,81,TARN
81000,Cinéma,Cinéma Sna,ALBI,142.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,43.923796,2.144604,76,Occitanie,81,TARN
81400,Cinéma,Clap Cine,CARMAUX,573.0,,4.0,Cinéma,3 - Petites villes,44.04905335,2.15737176,76,Occitanie,81,TARN
81300,Cinéma,Cinema Vertigo,GRAULHET,280.0,,2.0,Cinéma,3 - Petites villes,43.760736,1.999613,76,Occitanie,81,TARN
82500,Cinéma,Les Nouveaux Bleus,BEAUMONT-DE-LOMAGNE,212.0,,1.0,Cinéma,5 - Bourgs ruraux,43.87969561,0.98821953,76,Occitanie,82,TARN-ET-GARONNE
82100,Cinéma,Vox,CASTELSARRASIN,184.0,,1.0,Cinéma,3 - Petites villes,44.03725495,1.10963811,76,Occitanie,82,TARN-ET-GARONNE
82140,Cinéma,Le Querlys,SAINT-ANTONIN-NOBLE-VAL,108.0,,1.0,Cinéma,5 - Bourgs ruraux,44.15071417,1.754498,76,Occitanie,82,TARN-ET-GARONNE
83570,Cinéma,Cinema Marcel Pagnol,COTIGNAC,54.0,,1.0,Cinéma,6 - Rural à habitat dispersé,43.52701119,6.14964372,93,Provence-Alpes-Côte d Azur,83,VAR
83300,Cinéma,Mega Cgr,DRAGUIGNAN,1288.0,,7.0,Cinéma,2 - Centres urbains intermédiaires,43.532372,6.472812,93,Provence-Alpes-Côte d Azur,83,VAR
83440,Cinéma,Espace Culturel,FAYENCE,254.0,,1.0,Cinéma,3 - Petites villes,43.620961,6.698294,93,Provence-Alpes-Côte d Azur,83,VAR
83130,Cinéma,Le Rocher,LA_GARDE,141.0,,1.0,Cinéma,1 - Grands centres urbains,43.12436448,6.00914134,93,Provence-Alpes-Côte d Azur,83,VAR
83510,Cinéma,Le Cinema,LORGUES,120.0,,1.0,Cinéma,5 - Bourgs ruraux,43.49327567,6.35885742,93,Provence-Alpes-Côte d Azur,83,VAR
83470,Cinéma,Salle de Cinema du Pole Culturel,SAINT-MAXIMIN-LA-SAINTE-BAUME,140.0,,1.0,Cinéma,3 - Petites villes,43.45338405,5.86004587,93,Provence-Alpes-Côte d Azur,83,VAR
83110,Cinéma,A B C,SANARY-SUR-MER,234.0,,1.0,Cinéma,1 - Grands centres urbains,43.117504,5.799215,93,Provence-Alpes-Côte d Azur,83,VAR
83210,Cinéma,Salle Communale,SOLLIÈS-TOUCAS,150.0,,1.0,Cinéma,4 - Ceintures urbaines,43.19314,6.005894,93,Provence-Alpes-Côte d Azur,83,VAR
83100,Cinéma,Le Royal,TOULON,386.0,,3.0,Cinéma,1 - Grands centres urbains,43.124501,5.96296,93,Provence-Alpes-Côte d Azur,83,VAR
83560,Cinéma,Le Moulin de Saint Andre,VINON-SUR-VERDON,160.0,,1.0,Cinéma,5 - Bourgs ruraux,43.728456,5.81293866,93,Provence-Alpes-Côte d Azur,83,VAR
84330,Cinéma,Salle des Fetes,CAROMB,200.0,,1.0,Cinéma,5 - Bourgs ruraux,44.109395,5.112026,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84160,Cinéma,Le Cigalon,CUCURON,93.0,,1.0,Cinéma,5 - Bourgs ruraux,43.7740132,5.44010149,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84800,Cinéma,La Strada,L_ISLE-SUR-LA-SORGUE,92.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,43.91632556,5.04932902,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84130,Cinéma,Capitole Studio,LE_PONTET,2236.0,,11.0,Cinéma,1 - Grands centres urbains,43.980769,4.874683,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84110,Cinéma,Le Florian,VAISON-LA-ROMAINE,442.0,,3.0,Cinéma,3 - Petites villes,44.24435226,5.07067411,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
85460,Cinéma,Le Goeland,L_AIGUILLON-LA-PRESQU_ÎLE,320.0,,1.0,Cinéma,5 - Bourgs ruraux,46.332847,-1.303138,52,Pays de la Loire,85,VENDEE
85190,Cinéma,Espace Culturel Villeneuve,AIZENAY,240.0,,2.0,Cinéma,3 - Petites villes,46.744249,-1.616403,52,Pays de la Loire,85,VENDEE
85300,Cinéma,Cine Triskell,CHALLANS,780.0,,5.0,Cinéma,3 - Petites villes,46.848987,-1.872367,52,Pays de la Loire,85,VENDEE
85110,Cinéma,Cine Lumiere,CHANTONNAY,160.0,,1.0,Cinéma,5 - Bourgs ruraux,46.68857595,-1.05257932,52,Pays de la Loire,85,VENDEE
85500,Cinéma,Grand Ecran,LES_HERBIERS,376.0,,1.0,Cinéma,3 - Petites villes,46.87211,-1.013741,52,Pays de la Loire,85,VENDEE
85350,Cinéma,Cine Ilais,L_ILE-D_YEU,216.0,,1.0,Cinéma,5 - Bourgs ruraux,46.72447,-2.348624,52,Pays de la Loire,85,VENDEE
85600,Cinéma,Cinema Camera 5 (Louis Et Auguste Lumiere),MONTAIGU-VENDÉE,280.0,,2.0,Cinéma,3 - Petites villes,46.98048307,-1.31672153,52,Pays de la Loire,85,VENDEE
85100,Cinéma,Cinema La Gargamoelle,LES_SABLES-D_OLONNE,147.0,,1.0,Cinéma,3 - Petites villes,46.501324,-1.733545,52,Pays de la Loire,85,VENDEE
85160,Cinéma,Cine Monts,SAINT-JEAN-DE-MONTS,298.0,,1.0,Cinéma,3 - Petites villes,46.79427241,-2.06116642,52,Pays de la Loire,85,VENDEE
86170,Cinéma,Le Majestic,NEUVILLE-DE-POITOU,134.0,,1.0,Cinéma,5 - Bourgs ruraux,46.68835612,0.24578137,75,Nouvelle-Aquitaine,86,VIENNE
86290,Cinéma,L Etoile,LA_TRIMOUILLE,228.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.46652041,1.0392017,75,Nouvelle-Aquitaine,86,VIENNE
87000,Cinéma,Horizon Grands Ecrans,LIMOGES,2252.0,,14.0,Cinéma,1 - Grands centres urbains,45.83290975,1.25537532,75,Nouvelle-Aquitaine,87,HAUTE-VIENNE
88140,Cinéma,Casino,CONTREXÉVILLE,250.0,,1.0,Cinéma,5 - Bourgs ruraux,48.18224859,5.89287282,44,Grand Est,88,VOSGES
88400,Cinéma,Cinema du Casino,GÉRARDMER,390.0,,1.0,Cinéma,3 - Petites villes,48.06935307,6.86730807,44,Grand Est,88,VOSGES
88500,Cinéma,Rio,MIRECOURT,332.0,,1.0,Cinéma,5 - Bourgs ruraux,48.29998675,6.13275055,44,Grand Est,88,VOSGES
88300,Cinéma,Neopolis,NEUFCHÂTEAU,385.0,,3.0,Cinéma,3 - Petites villes,48.35378063,5.69571785,44,Grand Est,88,VOSGES
89130,Cinéma,Lux,TOUCY,74.0,,1.0,Cinéma,5 - Bourgs ruraux,47.73474972,3.29214704,27,Bourgogne-Franche-Comté,89,YONNE
90000,Cinéma,Pathe Belfort,BELFORT,2973.0,,14.0,Cinéma,1 - Grands centres urbains,47.63057647,6.86202751,27,Bourgogne-Franche-Comté,90,TERRITOIRE DE BELFORT
91290,Cinéma,Stars,ARPAJON,829.0,,5.0,Cinéma,1 - Grands centres urbains,48.590692,2.250123,11,Île-de-France,91,ESSONNE
91940,Cinéma,Studio des Champs Lasniers,LES_ULIS,210.0,,1.0,Cinéma,1 - Grands centres urbains,48.68291049,2.16934897,11,Île-de-France,91,ESSONNE
92100,Cinéma,Pathe,BOULOGNE-BILLANCOURT,1492.0,,7.0,Cinéma,1 - Grands centres urbains,48.83762443,2.23870351,11,Île-de-France,92,HAUTS-DE-SEINE
92100,Cinéma,Cinema Landowski,BOULOGNE-BILLANCOURT,154.0,,1.0,Cinéma,1 - Grands centres urbains,48.83624873,2.23939432,11,Île-de-France,92,HAUTS-DE-SEINE
92290,Cinéma,Rex,CHÂTENAY-MALABRY,551.0,,2.0,Cinéma,1 - Grands centres urbains,48.76584197,2.25982497,11,Île-de-France,92,HAUTS-DE-SEINE
92400,Cinéma,Camille St Saens,COURBEVOIE,360.0,,1.0,Cinéma,1 - Grands centres urbains,48.90072433,2.25842438,11,Île-de-France,92,HAUTS-DE-SEINE
92300,Cinéma,Pathe,LEVALLOIS-PERRET,1538.0,,8.0,Cinéma,1 - Grands centres urbains,48.89136271,2.29667807,11,Île-de-France,92,HAUTS-DE-SEINE
92240,Cinéma,Marcel Pagnol  (Ex Celtic),MALAKOFF,198.0,,1.0,Cinéma,1 - Grands centres urbains,48.82091103,2.30275597,11,Île-de-France,92,HAUTS-DE-SEINE
92200,Cinéma,Le Village I,NEUILLY-SUR-SEINE,500.0,,2.0,Cinéma,1 - Grands centres urbains,48.88528564,2.26838376,11,Île-de-France,92,HAUTS-DE-SEINE
92800,Cinéma,Ugc Cine Cite La defense,PUTEAUX,3645.0,,16.0,Cinéma,1 - Grands centres urbains,48.89078133,2.23932274,11,Île-de-France,92,HAUTS-DE-SEINE
92800,Cinéma,Le Central,PUTEAUX,480.0,,2.0,Cinéma,1 - Grands centres urbains,48.88446436,2.23676211,11,Île-de-France,92,HAUTS-DE-SEINE
92500,Cinéma,Ariel Hauts de Rueil,RUEIL-MALMAISON,688.0,,3.0,Cinéma,1 - Grands centres urbains,48.86270124,2.19546773,11,Île-de-France,92,HAUTS-DE-SEINE
92500,Cinéma,Ariel,RUEIL-MALMAISON,689.0,,3.0,Cinéma,1 - Grands centres urbains,48.87984358,2.18085152,11,Île-de-France,92,HAUTS-DE-SEINE
92390,Cinéma,Megarama,VILLENEUVE-LA-GARENNE,3728.0,,18.0,Cinéma,1 - Grands centres urbains,48.92941066,2.32070392,11,Île-de-France,92,HAUTS-DE-SEINE
93600,Cinéma,Theatre Et Cinema Jacques Prevert,AULNAY-SOUS-BOIS,789.0,,2.0,Cinéma,1 - Grands centres urbains,48.940586,2.496291,11,Île-de-France,93,SEINE-SAINT-DENIS
93120,Cinéma,L Etoile,LA_COURNEUVE,195.0,,1.0,Cinéma,1 - Grands centres urbains,48.92736821,2.39201614,11,Île-de-France,93,SEINE-SAINT-DENIS
93220,Cinéma,Theatre Andre Malraux,GAGNY,450.0,,1.0,Cinéma,1 - Grands centres urbains,48.88395886,2.52993929,11,Île-de-France,93,SEINE-SAINT-DENIS
93160,Cinéma,Ugc Cine Cite,NOISY-LE-GRAND,1799.0,,10.0,Cinéma,1 - Grands centres urbains,48.84143513,2.54560747,11,Île-de-France,93,SEINE-SAINT-DENIS
93110,Cinéma,Ugc Cine Cite Rosny,ROSNY-SOUS-BOIS,3344.0,,15.0,Cinéma,1 - Grands centres urbains,48.8811389,2.48166683,11,Île-de-France,93,SEINE-SAINT-DENIS
93110,Cinéma,Espace Georges Simenon (Ex-Trianon),ROSNY-SOUS-BOIS,229.0,,1.0,Cinéma,1 - Grands centres urbains,48.87306846,2.48183262,11,Île-de-France,93,SEINE-SAINT-DENIS
94480,Cinéma,Salle Charles Chaplin,ABLON-SUR-SEINE,209.0,,1.0,Cinéma,1 - Grands centres urbains,48.724181,2.420302,11,Île-de-France,94,VAL-DE-MARNE
94140,Cinéma,Le Pole Culturel,ALFORTVILLE,410.0,,1.0,Cinéma,1 - Grands centres urbains,48.80565543,2.42288597,11,Île-de-France,94,VAL-DE-MARNE
94110,Cinéma,Megarama,ARCUEIL,781.0,,6.0,Cinéma,1 - Grands centres urbains,48.81005066,2.32804641,11,Île-de-France,94,VAL-DE-MARNE
94200,Cinéma,Le Luxy,IVRY-SUR-SEINE,507.0,,2.0,Cinéma,1 - Grands centres urbains,48.81348328,2.3894552,11,Île-de-France,94,VAL-DE-MARNE
94490,Cinéma,Centre Culturel  Ormesson,ORMESSON-SUR-MARNE,358.0,,1.0,Cinéma,1 - Grands centres urbains,48.78625425,2.54455996,11,Île-de-France,94,VAL-DE-MARNE
94170,Cinéma,Centre des Bords de Marne,LE_PERREUX-SUR-MARNE,198.0,,1.0,Cinéma,1 - Grands centres urbains,48.84693966,2.50996823,11,Île-de-France,94,VAL-DE-MARNE
94370,Cinéma,Espace Jean-Marie Poirier (Ex-Centre Culturel),SUCY-EN-BRIE,205.0,,1.0,Cinéma,1 - Grands centres urbains,48.77136326,2.51814582,11,Île-de-France,94,VAL-DE-MARNE
94300,Cinéma,Le Vincennes,VINCENNES,481.0,,4.0,Cinéma,1 - Grands centres urbains,48.84526896,2.43438581,11,Île-de-France,94,VAL-DE-MARNE
95880,Cinéma,Centre des Arts,ENGHIEN-LES-BAINS,320.0,,1.0,Cinéma,1 - Grands centres urbains,48.97233544,2.30525022,11,Île-de-France,95,VAL-D OISE
95500,Cinéma,Cine Theatre Jacques Prevert,GONESSE,223.0,,1.0,Cinéma,1 - Grands centres urbains,49.00227875,2.4232621,11,Île-de-France,95,VAL-D OISE
95310,Cinéma,Utopia,SAINT-OUEN-L_AUMÔNE,513.0,,5.0,Cinéma,1 - Grands centres urbains,49.04478941,2.10726192,11,Île-de-France,95,VAL-D OISE
97100,Cinéma,D arbaud (Robin),BASSE-TERRE,295.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,15.995253,-61.725086,1,Guadeloupe,971,GUADELOUPE
97113,Cinéma,Salles Gilles Floro,GOURBEYRE,154.0,,1.0,Cinéma,4 - Ceintures urbaines,15.994408,-61.69204,1,Guadeloupe,971,GUADELOUPE
97400,Cinéma,Le Ritz (Drotkowski),SAINT-DENIS,528.0,,3.0,Cinéma,1 - Grands centres urbains,-20.87976,55.451985,4,La Réunion,974,REUNION
55000,Cinéma,Cinéma Confluences Bar Le Duc,BAR-LE-DUC,763.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,48.768867,5.168347,44,Grand Est,55,MEUSE
40170,Cinéma,Cinélit,LIT-ET-MIXE,192.0,,1.0,Cinéma,6 - Rural à habitat dispersé,44.03344886,-1.25797294,75,Nouvelle-Aquitaine,40,LANDES
91700,Cinéma,Les 4 Perray,SAINTE-GENEVIÈVE-DES-BOIS,731.0,,3.0,Cinéma,1 - Grands centres urbains,48.65101171,2.31723698,11,Île-de-France,91,ESSONNE
17400,Cinéma,Cinévals,SAINT-JEAN-D_ANGÉLY,463.0,,3.0,Cinéma,3 - Petites villes,45.94423719,-0.52766944,75,Nouvelle-Aquitaine,17,CHARENTE-MARITIME
36220,Cinéma,Le foyer,TOURNON-SAINT-MARTIN,230.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.73505339,0.9556828,24,Centre-Val de Loire,36,INDRE
45220,Cinéma,Vox,TRIGUÈRES,200.0,,1.0,Cinéma,6 - Rural à habitat dispersé,47.929629,2.984614,24,Centre-Val de Loire,45,LOIRET
66190,Cinéma,Le Mondial,COLLIOURE,121.0,,1.0,Cinéma,5 - Bourgs ruraux,42.526903,3.08464,76,Occitanie,66,PYRENEES-ORIENTALES
59610,Cinéma,Le Palace,FOURMIES,456.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,50.015313,4.046893,32,Hauts-de-France,59,NORD
57000,Cinéma,Kinepolis Amphitheatre,METZ,1105.0,,8.0,Cinéma,1 - Grands centres urbains,49.105987,6.181481,44,Grand Est,57,MOSELLE
27300,Cinéma,Cinema Multirex,BERNAY,541.0,,4.0,Cinéma,3 - Petites villes,49.083411,0.598278,28,Normandie,27,EURE
18000,Cinéma,Maison de la culture de Bourges,BOURGES,283.0,,2.0,Cinéma,1 - Grands centres urbains,47.07579384,2.40061113,24,Centre-Val de Loire,18,CHER
